"DMR_ID","chr","start","end","dataset","group","mean_beta"
"DMR_215","chr10",106398816,106402908,"GSE213478","Muscle",0.0449871706873776
"DMR_215","chr10",106398816,106402908,"GSE213478","Ovary",0.0398616531005521
"DMR_215","chr10",106398816,106402908,"GSE213478","Prostate",0.0679842674943395
"DMR_215","chr10",106398816,106402908,"GSE213478","Testis",0.0385832756373545
"DMR_216","chr19",56879036,56880388,"GSE213478","Blood",0.267081725945869
"DMR_216","chr19",56879036,56880388,"GSE213478","Breast",0.198451157232771
"DMR_216","chr19",56879036,56880388,"GSE213478","Colon",0.271470565712293
"DMR_216","chr19",56879036,56880388,"GSE213478","Kidney",0.187881596995719
"DMR_216","chr19",56879036,56880388,"GSE213478","Lung",0.23488101662712
"DMR_216","chr19",56879036,56880388,"GSE213478","Muscle",0.175307448836186
"DMR_216","chr19",56879036,56880388,"GSE213478","Ovary",0.192296627657424
"DMR_216","chr19",56879036,56880388,"GSE213478","Prostate",0.195578761718858
"DMR_216","chr19",56879036,56880388,"GSE213478","Testis",0.122914914830899
"DMR_217","chr13",96204265,96206104,"GSE213478","Blood",0.220345011872722
"DMR_217","chr13",96204265,96206104,"GSE213478","Breast",0.299741863887608
"DMR_217","chr13",96204265,96206104,"GSE213478","Colon",0.282526210790975
"DMR_217","chr13",96204265,96206104,"GSE213478","Kidney",0.438178376607902
"DMR_217","chr13",96204265,96206104,"GSE213478","Lung",0.246951481368672
"DMR_217","chr13",96204265,96206104,"GSE213478","Muscle",0.328972675213062
"DMR_217","chr13",96204265,96206104,"GSE213478","Ovary",0.243046116155444
"DMR_217","chr13",96204265,96206104,"GSE213478","Prostate",0.291088300510039
"DMR_217","chr13",96204265,96206104,"GSE213478","Testis",0.14582937286173
"DMR_218","chr11",69631981,69635508,"GSE213478","Blood",0.103022918272407
"DMR_218","chr11",69631981,69635508,"GSE213478","Breast",0.0926113153006897
"DMR_218","chr11",69631981,69635508,"GSE213478","Colon",0.150437946386184
"DMR_218","chr11",69631981,69635508,"GSE213478","Kidney",0.0801128403817947
"DMR_218","chr11",69631981,69635508,"GSE213478","Lung",0.0843116275296944
"DMR_218","chr11",69631981,69635508,"GSE213478","Muscle",0.0674650237969454
"DMR_218","chr11",69631981,69635508,"GSE213478","Ovary",0.0586201733218094
"DMR_218","chr11",69631981,69635508,"GSE213478","Prostate",0.0880040143043439
"DMR_218","chr11",69631981,69635508,"GSE213478","Testis",0.0630850183126891
"DMR_219","chr3",154796045,154798648,"GSE213478","Blood",0.123844434669883
"DMR_219","chr3",154796045,154798648,"GSE213478","Breast",0.117987389873639
"DMR_219","chr3",154796045,154798648,"GSE213478","Colon",0.137338092460916
"DMR_219","chr3",154796045,154798648,"GSE213478","Kidney",0.116540260995559
"DMR_219","chr3",154796045,154798648,"GSE213478","Lung",0.130158857155152
"DMR_219","chr3",154796045,154798648,"GSE213478","Muscle",0.142865172865735
"DMR_219","chr3",154796045,154798648,"GSE213478","Ovary",0.0907017742787493
"DMR_219","chr3",154796045,154798648,"GSE213478","Prostate",0.134016604961119
"DMR_219","chr3",154796045,154798648,"GSE213478","Testis",0.0698084333701969
"DMR_220","chr7",137531173,137533035,"GSE213478","Blood",0.0962357258568855
"DMR_220","chr7",137531173,137533035,"GSE213478","Breast",0.11305670976732
"DMR_220","chr7",137531173,137533035,"GSE213478","Colon",0.195154411706163
"DMR_220","chr7",137531173,137533035,"GSE213478","Kidney",0.12187788361416
"DMR_220","chr7",137531173,137533035,"GSE213478","Lung",0.088717728541028
"DMR_220","chr7",137531173,137533035,"GSE213478","Muscle",0.113370336278079
"DMR_220","chr7",137531173,137533035,"GSE213478","Ovary",0.0821124821230949
"DMR_220","chr7",137531173,137533035,"GSE213478","Prostate",0.117309141920104
"DMR_220","chr7",137531173,137533035,"GSE213478","Testis",0.05791008568421
"DMR_221","chr14",48143434,48145588,"GSE213478","Blood",0.0608568999601575
"DMR_221","chr14",48143434,48145588,"GSE213478","Breast",0.0509041342625436
"DMR_221","chr14",48143434,48145588,"GSE213478","Colon",0.184296327941076
"DMR_221","chr14",48143434,48145588,"GSE213478","Kidney",0.0469349190341982
"DMR_221","chr14",48143434,48145588,"GSE213478","Lung",0.0576496694947831
"DMR_221","chr14",48143434,48145588,"GSE213478","Muscle",0.0297114184374578
"DMR_221","chr14",48143434,48145588,"GSE213478","Ovary",0.0290469773085114
"DMR_221","chr14",48143434,48145588,"GSE213478","Prostate",0.0568519561149661
"DMR_221","chr14",48143434,48145588,"GSE213478","Testis",0.0301885854794963
"DMR_222","chr14",57263369,57266029,"GSE213478","Blood",0.133700569872972
"DMR_222","chr14",57263369,57266029,"GSE213478","Breast",0.191622021806957
"DMR_222","chr14",57263369,57266029,"GSE213478","Colon",0.20137636761292
"DMR_222","chr14",57263369,57266029,"GSE213478","Kidney",0.217607895585361
"DMR_222","chr14",57263369,57266029,"GSE213478","Lung",0.156054497627775
"DMR_222","chr14",57263369,57266029,"GSE213478","Muscle",0.26282508371022
"DMR_222","chr14",57263369,57266029,"GSE213478","Ovary",0.12419222694529
"DMR_222","chr14",57263369,57266029,"GSE213478","Prostate",0.202864613751534
"DMR_222","chr14",57263369,57266029,"GSE213478","Testis",0.0963703898918614
"DMR_223","chr10",50816058,50818911,"GSE213478","Blood",0.114035567247974
"DMR_223","chr10",50816058,50818911,"GSE213478","Breast",0.0929982342598726
"DMR_223","chr10",50816058,50818911,"GSE213478","Colon",0.180567307758964
"DMR_223","chr10",50816058,50818911,"GSE213478","Kidney",0.0932055148012959
"DMR_223","chr10",50816058,50818911,"GSE213478","Lung",0.102240527300041
"DMR_223","chr10",50816058,50818911,"GSE213478","Muscle",0.0658260741368971
"DMR_223","chr10",50816058,50818911,"GSE213478","Ovary",0.0656451920422493
"DMR_223","chr10",50816058,50818911,"GSE213478","Prostate",0.0981005687506733
"DMR_223","chr10",50816058,50818911,"GSE213478","Testis",0.0760872032398993
"DMR_224","chr7",19145530,19148187,"GSE213478","Blood",0.0793789904101469
"DMR_224","chr7",19145530,19148187,"GSE213478","Breast",0.115673088540532
"DMR_224","chr7",19145530,19148187,"GSE213478","Colon",0.215149873326278
"DMR_224","chr7",19145530,19148187,"GSE213478","Kidney",0.122778379968884
"DMR_224","chr7",19145530,19148187,"GSE213478","Lung",0.0876906615784264
"DMR_224","chr7",19145530,19148187,"GSE213478","Muscle",0.136052871508578
"DMR_224","chr7",19145530,19148187,"GSE213478","Ovary",0.176587069209989
"DMR_224","chr7",19145530,19148187,"GSE213478","Prostate",0.196030144506033
"DMR_224","chr7",19145530,19148187,"GSE213478","Testis",0.09702583688596
"DMR_225","chr12",41085286,41087584,"GSE213478","Blood",0.179648977222461
"DMR_225","chr12",41085286,41087584,"GSE213478","Breast",0.0999986618107285
"DMR_225","chr12",41085286,41087584,"GSE213478","Colon",0.172982312245798
"DMR_225","chr12",41085286,41087584,"GSE213478","Kidney",0.102812062338728
"DMR_225","chr12",41085286,41087584,"GSE213478","Lung",0.126528477155222
"DMR_225","chr12",41085286,41087584,"GSE213478","Muscle",0.0739598716760376
"DMR_225","chr12",41085286,41087584,"GSE213478","Ovary",0.0732323815650507
"DMR_225","chr12",41085286,41087584,"GSE213478","Prostate",0.116652879095518
"DMR_225","chr12",41085286,41087584,"GSE213478","Testis",0.0481957280179762
"DMR_226","chr16",10274064,10277505,"GSE213478","Blood",0.0732664695518702
"DMR_226","chr16",10274064,10277505,"GSE213478","Breast",0.0993675549579914
"DMR_226","chr16",10274064,10277505,"GSE213478","Colon",0.11601377776953
"DMR_226","chr16",10274064,10277505,"GSE213478","Kidney",0.0727670917076215
"DMR_226","chr16",10274064,10277505,"GSE213478","Lung",0.0720940871608009
"DMR_226","chr16",10274064,10277505,"GSE213478","Muscle",0.0531610828817178
"DMR_226","chr16",10274064,10277505,"GSE213478","Ovary",0.0660126525204663
"DMR_226","chr16",10274064,10277505,"GSE213478","Prostate",0.0659560540265194
"DMR_226","chr16",10274064,10277505,"GSE213478","Testis",0.0441352760223162
"DMR_227","chr7",19812327,19813525,"GSE213478","Blood",0.124972120781233
"DMR_227","chr7",19812327,19813525,"GSE213478","Breast",0.119825025803124
"DMR_227","chr7",19812327,19813525,"GSE213478","Colon",0.169302812316916
"DMR_227","chr7",19812327,19813525,"GSE213478","Kidney",0.100300002369268
"DMR_227","chr7",19812327,19813525,"GSE213478","Lung",0.113775674432986
"DMR_227","chr7",19812327,19813525,"GSE213478","Muscle",0.0955800833777161
"DMR_227","chr7",19812327,19813525,"GSE213478","Ovary",0.0905470362112337
"DMR_227","chr7",19812327,19813525,"GSE213478","Prostate",0.120309424911698
"DMR_227","chr7",19812327,19813525,"GSE213478","Testis",0.0857567369502729
"DMR_228","chr5",1878499,1888218,"GSE213478","Blood",0.110707901059236
"DMR_228","chr5",1878499,1888218,"GSE213478","Breast",0.191264252537361
"DMR_228","chr5",1878499,1888218,"GSE213478","Colon",0.215438624080038
"DMR_228","chr5",1878499,1888218,"GSE213478","Kidney",0.137879802759369
"DMR_228","chr5",1878499,1888218,"GSE213478","Lung",0.104270738779236
"DMR_228","chr5",1878499,1888218,"GSE213478","Muscle",0.211672431754313
"DMR_228","chr5",1878499,1888218,"GSE213478","Ovary",0.0756932542736422
"DMR_228","chr5",1878499,1888218,"GSE213478","Prostate",0.237350536313931
"DMR_228","chr5",1878499,1888218,"GSE213478","Testis",0.083121392290795
"DMR_229","chr3",179754239,179755696,"GSE213478","Blood",0.109215241803772
"DMR_229","chr3",179754239,179755696,"GSE213478","Breast",0.113521315230723
"DMR_229","chr3",179754239,179755696,"GSE213478","Colon",0.195735671576642
"DMR_229","chr3",179754239,179755696,"GSE213478","Kidney",0.116182411766956
"DMR_229","chr3",179754239,179755696,"GSE213478","Lung",0.111618017136911
"DMR_229","chr3",179754239,179755696,"GSE213478","Muscle",0.0991121278778056
"DMR_229","chr3",179754239,179755696,"GSE213478","Ovary",0.103247706795593
"DMR_229","chr3",179754239,179755696,"GSE213478","Prostate",0.109905318265813
"DMR_229","chr3",179754239,179755696,"GSE213478","Testis",0.0727672887527161
"DMR_230","chr20",37351841,37358077,"GSE213478","Blood",0.0705588333222909
"DMR_230","chr20",37351841,37358077,"GSE213478","Breast",0.0750236124204483
"DMR_230","chr20",37351841,37358077,"GSE213478","Colon",0.163048275108412
"DMR_230","chr20",37351841,37358077,"GSE213478","Kidney",0.0809459219020804
"DMR_230","chr20",37351841,37358077,"GSE213478","Lung",0.0694372988180589
"DMR_230","chr20",37351841,37358077,"GSE213478","Muscle",0.0497557841407371
"DMR_230","chr20",37351841,37358077,"GSE213478","Ovary",0.0418742820582825
"DMR_230","chr20",37351841,37358077,"GSE213478","Prostate",0.0723996304036999
"DMR_230","chr20",37351841,37358077,"GSE213478","Testis",0.0400368806950494
"DMR_231","chr21",27010160,27012878,"GSE213478","Blood",0.170100256124047
"DMR_231","chr21",27010160,27012878,"GSE213478","Breast",0.154177427607985
"DMR_231","chr21",27010160,27012878,"GSE213478","Colon",0.143373663191394
"DMR_231","chr21",27010160,27012878,"GSE213478","Kidney",0.135004570980635
"DMR_231","chr21",27010160,27012878,"GSE213478","Lung",0.157859262815221
"DMR_231","chr21",27010160,27012878,"GSE213478","Muscle",0.123014979242483
"DMR_231","chr21",27010160,27012878,"GSE213478","Ovary",0.0931728086772201
"DMR_231","chr21",27010160,27012878,"GSE213478","Prostate",0.145374644107831
"DMR_231","chr21",27010160,27012878,"GSE213478","Testis",0.122912814402287
"DMR_232","chr20",2780114,2782348,"GSE213478","Blood",0.0566626710518771
"DMR_232","chr20",2780114,2782348,"GSE213478","Breast",0.135250991463649
"DMR_232","chr20",2780114,2782348,"GSE213478","Colon",0.130829347648321
"DMR_232","chr20",2780114,2782348,"GSE213478","Kidney",0.158422988569814
"DMR_232","chr20",2780114,2782348,"GSE213478","Lung",0.0941738126450674
"DMR_232","chr20",2780114,2782348,"GSE213478","Muscle",0.117797655138089
"DMR_232","chr20",2780114,2782348,"GSE213478","Ovary",0.195651236316586
"DMR_232","chr20",2780114,2782348,"GSE213478","Prostate",0.124327340725616
"DMR_232","chr20",2780114,2782348,"GSE213478","Testis",0.136532240943741
"DMR_233","chr11",15135329,15136688,"GSE213478","Blood",0.230781547127383
"DMR_233","chr11",15135329,15136688,"GSE213478","Breast",0.248840474041347
"DMR_233","chr11",15135329,15136688,"GSE213478","Colon",0.300257743874586
"DMR_233","chr11",15135329,15136688,"GSE213478","Kidney",0.251828159191922
"DMR_233","chr11",15135329,15136688,"GSE213478","Lung",0.248242358063061
"DMR_233","chr11",15135329,15136688,"GSE213478","Muscle",0.240373187118738
"DMR_233","chr11",15135329,15136688,"GSE213478","Ovary",0.237690976050223
"DMR_233","chr11",15135329,15136688,"GSE213478","Prostate",0.255662855881454
"DMR_233","chr11",15135329,15136688,"GSE213478","Testis",0.179503973452956
"DMR_234","chr16",3354260,3356149,"GSE213478","Blood",0.191310065434388
"DMR_234","chr16",3354260,3356149,"GSE213478","Breast",0.162648985414244
"DMR_234","chr16",3354260,3356149,"GSE213478","Colon",0.221594602265182
"DMR_234","chr16",3354260,3356149,"GSE213478","Kidney",0.175519068823606
"DMR_234","chr16",3354260,3356149,"GSE213478","Lung",0.186979325705167
"DMR_234","chr16",3354260,3356149,"GSE213478","Muscle",0.156978520426539
"DMR_234","chr16",3354260,3356149,"GSE213478","Ovary",0.147482327811948
"DMR_234","chr16",3354260,3356149,"GSE213478","Prostate",0.167453812918364
"DMR_234","chr16",3354260,3356149,"GSE213478","Testis",0.0847177270109208
"DMR_1","chr19",37997105,37998171,"GSE48472","Blood",0.0758362949160839
"DMR_1","chr19",37997105,37998171,"GSE48472","Buccal",0.0677555274769231
"DMR_1","chr19",37997105,37998171,"GSE48472","Hair",0.0732247721846154
"DMR_1","chr19",37997105,37998171,"GSE48472","Liver",0.0813011073692308
"DMR_1","chr19",37997105,37998171,"GSE48472","Muscle",0.0666837749230769
"DMR_1","chr19",37997105,37998171,"GSE48472","Omentum",0.0672552177564103
"DMR_1","chr19",37997105,37998171,"GSE48472","Pancreas",0.0739362318269231
"DMR_1","chr19",37997105,37998171,"GSE48472","Saliva",0.0673495684
"DMR_1","chr19",37997105,37998171,"GSE48472","SC_Fat",0.0721866651666667
"DMR_1","chr19",37997105,37998171,"GSE48472","Spleen",0.0686287842820513
"DMR_2","chr8",67343066,67345767,"GSE48472","Blood",0.202322756413223
"DMR_2","chr8",67343066,67345767,"GSE48472","Buccal",0.1846688598
"DMR_2","chr8",67343066,67345767,"GSE48472","Hair",0.219641608018182
"DMR_2","chr8",67343066,67345767,"GSE48472","Liver",0.130799562709091
"DMR_2","chr8",67343066,67345767,"GSE48472","Muscle",0.141351201106061
"DMR_2","chr8",67343066,67345767,"GSE48472","Omentum",0.197113458439394
"DMR_2","chr8",67343066,67345767,"GSE48472","Pancreas",0.157127300795455
"DMR_2","chr8",67343066,67345767,"GSE48472","Saliva",0.219493928418182
"DMR_2","chr8",67343066,67345767,"GSE48472","SC_Fat",0.199908412939394
"DMR_2","chr8",67343066,67345767,"GSE48472","Spleen",0.209488274212121
"DMR_3","chr3",192126023,192127991,"GSE48472","Blood",0.0941392121333333
"DMR_3","chr3",192126023,192127991,"GSE48472","Buccal",0.0759221248533333
"DMR_3","chr3",192126023,192127991,"GSE48472","Hair",0.0843979530266667
"DMR_3","chr3",192126023,192127991,"GSE48472","Liver",0.0962472741066667
"DMR_3","chr3",192126023,192127991,"GSE48472","Muscle",0.0745993259
"DMR_3","chr3",192126023,192127991,"GSE48472","Omentum",0.0847059227
"DMR_3","chr3",192126023,192127991,"GSE48472","Pancreas",0.246712433216667
"DMR_3","chr3",192126023,192127991,"GSE48472","Saliva",0.0715831769066667
"DMR_3","chr3",192126023,192127991,"GSE48472","SC_Fat",0.0882700783888889
"DMR_3","chr3",192126023,192127991,"GSE48472","Spleen",0.0921328597111111
"DMR_4","chr19",12266489,12267897,"GSE48472","Blood",0.0931405335959596
"DMR_4","chr19",12266489,12267897,"GSE48472","Buccal",0.0787822203777778
"DMR_4","chr19",12266489,12267897,"GSE48472","Hair",0.0895711107333333
"DMR_4","chr19",12266489,12267897,"GSE48472","Liver",0.126023420288889
"DMR_4","chr19",12266489,12267897,"GSE48472","Muscle",0.0781589137407407
"DMR_4","chr19",12266489,12267897,"GSE48472","Omentum",0.0793048924444444
"DMR_4","chr19",12266489,12267897,"GSE48472","Pancreas",0.0907252334166667
"DMR_4","chr19",12266489,12267897,"GSE48472","Saliva",0.0758910699777778
"DMR_4","chr19",12266489,12267897,"GSE48472","SC_Fat",0.0799102528703704
"DMR_4","chr19",12266489,12267897,"GSE48472","Spleen",0.0830633469259259
"DMR_5","chr13",28500882,28503812,"GSE48472","Blood",0.178943089487013
"DMR_5","chr13",28500882,28503812,"GSE48472","Buccal",0.154553885142857
"DMR_5","chr13",28500882,28503812,"GSE48472","Hair",0.156090064
"DMR_5","chr13",28500882,28503812,"GSE48472","Liver",0.249779637314286
"DMR_5","chr13",28500882,28503812,"GSE48472","Muscle",0.116568942845238
"DMR_5","chr13",28500882,28503812,"GSE48472","Omentum",0.158357698940476
"DMR_5","chr13",28500882,28503812,"GSE48472","Pancreas",0.506387654
"DMR_5","chr13",28500882,28503812,"GSE48472","Saliva",0.162663425785714
"DMR_5","chr13",28500882,28503812,"GSE48472","SC_Fat",0.137288308488095
"DMR_5","chr13",28500882,28503812,"GSE48472","Spleen",0.185882790880952
"DMR_6","chr1",47909234,47912753,"GSE48472","Blood",0.137951868624242
"DMR_6","chr1",47909234,47912753,"GSE48472","Buccal",0.19343653792
"DMR_6","chr1",47909234,47912753,"GSE48472","Hair",0.249687670213333
"DMR_6","chr1",47909234,47912753,"GSE48472","Liver",0.25884672768
"DMR_6","chr1",47909234,47912753,"GSE48472","Muscle",0.271041750033333
"DMR_6","chr1",47909234,47912753,"GSE48472","Omentum",0.188815909466667
"DMR_6","chr1",47909234,47912753,"GSE48472","Pancreas",0.234094358583333
"DMR_6","chr1",47909234,47912753,"GSE48472","Saliva",0.153710801346667
"DMR_6","chr1",47909234,47912753,"GSE48472","SC_Fat",0.246056656233333
"DMR_6","chr1",47909234,47912753,"GSE48472","Spleen",0.220166723577778
"DMR_7","chr6",62995523,62997123,"GSE48472","Blood",0.119985597974026
"DMR_7","chr6",62995523,62997123,"GSE48472","Buccal",0.140942019771429
"DMR_7","chr6",62995523,62997123,"GSE48472","Hair",0.135808957785714
"DMR_7","chr6",62995523,62997123,"GSE48472","Liver",0.112395726371429
"DMR_7","chr6",62995523,62997123,"GSE48472","Muscle",0.120277463714286
"DMR_7","chr6",62995523,62997123,"GSE48472","Omentum",0.1038316025
"DMR_7","chr6",62995523,62997123,"GSE48472","Pancreas",0.104359670553571
"DMR_7","chr6",62995523,62997123,"GSE48472","Saliva",0.103034535842857
"DMR_7","chr6",62995523,62997123,"GSE48472","SC_Fat",0.123140705416667
"DMR_7","chr6",62995523,62997123,"GSE48472","Spleen",0.110965801261905
"DMR_8","chr15",28351607,28353889,"GSE48472","Blood",0.124328080070707
"DMR_8","chr15",28351607,28353889,"GSE48472","Buccal",0.1798185722
"DMR_8","chr15",28351607,28353889,"GSE48472","Hair",0.252193219822222
"DMR_8","chr15",28351607,28353889,"GSE48472","Liver",0.215868912266667
"DMR_8","chr15",28351607,28353889,"GSE48472","Muscle",0.187367301777778
"DMR_8","chr15",28351607,28353889,"GSE48472","Omentum",0.165746118074074
"DMR_8","chr15",28351607,28353889,"GSE48472","Pancreas",0.202184382361111
"DMR_8","chr15",28351607,28353889,"GSE48472","Saliva",0.148086983888889
"DMR_8","chr15",28351607,28353889,"GSE48472","SC_Fat",0.189555094148148
"DMR_8","chr15",28351607,28353889,"GSE48472","Spleen",0.150097518111111
"DMR_9","chr8",67872678,67875922,"GSE48472","Blood",0.148313721753247
"DMR_9","chr8",67872678,67875922,"GSE48472","Buccal",0.179045137728571
"DMR_9","chr8",67872678,67875922,"GSE48472","Hair",0.183733001128571
"DMR_9","chr8",67872678,67875922,"GSE48472","Liver",0.190975308314286
"DMR_9","chr8",67872678,67875922,"GSE48472","Muscle",0.164436193833333
"DMR_9","chr8",67872678,67875922,"GSE48472","Omentum",0.149229282690476
"DMR_9","chr8",67872678,67875922,"GSE48472","Pancreas",0.18134164225
"DMR_9","chr8",67872678,67875922,"GSE48472","Saliva",0.152697957828571
"DMR_9","chr8",67872678,67875922,"GSE48472","SC_Fat",0.163912706583333
"DMR_9","chr8",67872678,67875922,"GSE48472","Spleen",0.145591257
"DMR_10","chr20",41817011,41819775,"GSE48472","Blood",0.0991565747727273
"DMR_10","chr20",41817011,41819775,"GSE48472","Buccal",0.0701442495833333
"DMR_10","chr20",41817011,41819775,"GSE48472","Hair",0.0626272650666667
"DMR_10","chr20",41817011,41819775,"GSE48472","Liver",0.08884159845
"DMR_10","chr20",41817011,41819775,"GSE48472","Muscle",0.068474642375
"DMR_10","chr20",41817011,41819775,"GSE48472","Omentum",0.0865663781944444
"DMR_10","chr20",41817011,41819775,"GSE48472","Pancreas",0.0870607506666667
"DMR_10","chr20",41817011,41819775,"GSE48472","Saliva",0.0796185777
"DMR_10","chr20",41817011,41819775,"GSE48472","SC_Fat",0.083227643875
"DMR_10","chr20",41817011,41819775,"GSE48472","Spleen",0.0967875661111111
"DMR_11","chr2",144693520,144695257,"GSE48472","Blood",0.193144524883117
"DMR_11","chr2",144693520,144695257,"GSE48472","Buccal",0.193937559742857
"DMR_11","chr2",144693520,144695257,"GSE48472","Hair",0.197059725057143
"DMR_11","chr2",144693520,144695257,"GSE48472","Liver",0.192744398085714
"DMR_11","chr2",144693520,144695257,"GSE48472","Muscle",0.165679866333333
"DMR_11","chr2",144693520,144695257,"GSE48472","Omentum",0.184752230404762
"DMR_11","chr2",144693520,144695257,"GSE48472","Pancreas",0.184758629607143
"DMR_11","chr2",144693520,144695257,"GSE48472","Saliva",0.189909047342857
"DMR_11","chr2",144693520,144695257,"GSE48472","SC_Fat",0.190594433857143
"DMR_11","chr2",144693520,144695257,"GSE48472","Spleen",0.185503584571429
"DMR_12","chr20",61049777,61051802,"GSE48472","Blood",0.0958415500581818
"DMR_12","chr20",61049777,61051802,"GSE48472","Buccal",0.086987592248
"DMR_12","chr20",61049777,61051802,"GSE48472","Hair",0.09836704356
"DMR_12","chr20",61049777,61051802,"GSE48472","Liver",0.120912562472
"DMR_12","chr20",61049777,61051802,"GSE48472","Muscle",0.1078643388
"DMR_12","chr20",61049777,61051802,"GSE48472","Omentum",0.10574621352
"DMR_12","chr20",61049777,61051802,"GSE48472","Pancreas",0.13149025514
"DMR_12","chr20",61049777,61051802,"GSE48472","Saliva",0.080946012984
"DMR_12","chr20",61049777,61051802,"GSE48472","SC_Fat",0.103701218233333
"DMR_12","chr20",61049777,61051802,"GSE48472","Spleen",0.10668592536
"DMR_13","chr12",95941571,95943131,"GSE48472","Blood",0.164807702540404
"DMR_13","chr12",95941571,95943131,"GSE48472","Buccal",0.19258232274
"DMR_13","chr12",95941571,95943131,"GSE48472","Hair",0.18486849552
"DMR_13","chr12",95941571,95943131,"GSE48472","Liver",0.247668607311111
"DMR_13","chr12",95941571,95943131,"GSE48472","Muscle",0.166819251296296
"DMR_13","chr12",95941571,95943131,"GSE48472","Omentum",0.166620107907407
"DMR_13","chr12",95941571,95943131,"GSE48472","Pancreas",0.130388924
"DMR_13","chr12",95941571,95943131,"GSE48472","Saliva",0.17246624328
"DMR_13","chr12",95941571,95943131,"GSE48472","SC_Fat",0.180941478944444
"DMR_13","chr12",95941571,95943131,"GSE48472","Spleen",0.170941369222222
"DMR_14","chr10",118030848,118034357,"GSE48472","Blood",0.115177104209091
"DMR_14","chr10",118030848,118034357,"GSE48472","Buccal",0.115759645153333
"DMR_14","chr10",118030848,118034357,"GSE48472","Hair",0.12144419848
"DMR_14","chr10",118030848,118034357,"GSE48472","Liver",0.09362884834
"DMR_14","chr10",118030848,118034357,"GSE48472","Muscle",0.0887127824388889
"DMR_14","chr10",118030848,118034357,"GSE48472","Omentum",0.104665067227778
"DMR_14","chr10",118030848,118034357,"GSE48472","Pancreas",0.119302390983333
"DMR_14","chr10",118030848,118034357,"GSE48472","Saliva",0.107255683093333
"DMR_14","chr10",118030848,118034357,"GSE48472","SC_Fat",0.102412871
"DMR_14","chr10",118030848,118034357,"GSE48472","Spleen",0.113147166955556
"DMR_15","chr19",37406260,37408110,"GSE48472","Blood",0.131243634506494
"DMR_15","chr19",37406260,37408110,"GSE48472","Buccal",0.122675611957143
"DMR_15","chr19",37406260,37408110,"GSE48472","Hair",0.127533916657143
"DMR_15","chr19",37406260,37408110,"GSE48472","Liver",0.123869913185714
"DMR_15","chr19",37406260,37408110,"GSE48472","Muscle",0.114345659404762
"DMR_15","chr19",37406260,37408110,"GSE48472","Omentum",0.117255902630952
"DMR_15","chr19",37406260,37408110,"GSE48472","Pancreas",0.114357937160714
"DMR_15","chr19",37406260,37408110,"GSE48472","Saliva",0.1271256041
"DMR_15","chr19",37406260,37408110,"GSE48472","SC_Fat",0.125051030416667
"DMR_15","chr19",37406260,37408110,"GSE48472","Spleen",0.117506439595238
"DMR_16","chr7",49812430,49816819,"GSE48472","Blood",0.137357387263158
"DMR_16","chr7",49812430,49816819,"GSE48472","Buccal",0.144393876915789
"DMR_16","chr7",49812430,49816819,"GSE48472","Hair",0.158054466694737
"DMR_16","chr7",49812430,49816819,"GSE48472","Liver",0.131199404421053
"DMR_16","chr7",49812430,49816819,"GSE48472","Muscle",0.125162635
"DMR_16","chr7",49812430,49816819,"GSE48472","Omentum",0.139589165982456
"DMR_16","chr7",49812430,49816819,"GSE48472","Pancreas",0.169363393355263
"DMR_16","chr7",49812430,49816819,"GSE48472","Saliva",0.127326046894737
"DMR_16","chr7",49812430,49816819,"GSE48472","SC_Fat",0.136166131710526
"DMR_16","chr7",49812430,49816819,"GSE48472","Spleen",0.145934179175439
"DMR_17","chr11",7271955,7274234,"GSE48472","Blood",0.172494251842975
"DMR_17","chr11",7271955,7274234,"GSE48472","Buccal",0.144134170545455
"DMR_17","chr11",7271955,7274234,"GSE48472","Hair",0.146929985818182
"DMR_17","chr11",7271955,7274234,"GSE48472","Liver",0.1497777968
"DMR_17","chr11",7271955,7274234,"GSE48472","Muscle",0.128824202045455
"DMR_17","chr11",7271955,7274234,"GSE48472","Omentum",0.161343061045455
"DMR_17","chr11",7271955,7274234,"GSE48472","Pancreas",0.130411844340909
"DMR_17","chr11",7271955,7274234,"GSE48472","Saliva",0.139420166363636
"DMR_17","chr11",7271955,7274234,"GSE48472","SC_Fat",0.15497026869697
"DMR_17","chr11",7271955,7274234,"GSE48472","Spleen",0.161083029939394
"DMR_18","chr1",49242359,49243472,"GSE48472","Blood",0.129321366080808
"DMR_18","chr1",49242359,49243472,"GSE48472","Buccal",0.105070569022222
"DMR_18","chr1",49242359,49243472,"GSE48472","Hair",0.0951882796222222
"DMR_18","chr1",49242359,49243472,"GSE48472","Liver",0.149458038777778
"DMR_18","chr1",49242359,49243472,"GSE48472","Muscle",0.0973424627962963
"DMR_18","chr1",49242359,49243472,"GSE48472","Omentum",0.109526978648148
"DMR_18","chr1",49242359,49243472,"GSE48472","Pancreas",0.101930779444444
"DMR_18","chr1",49242359,49243472,"GSE48472","Saliva",0.115404459577778
"DMR_18","chr1",49242359,49243472,"GSE48472","SC_Fat",0.109359908925926
"DMR_18","chr1",49242359,49243472,"GSE48472","Spleen",0.105643185148148
"DMR_19","chr8",145103309,145107857,"GSE48472","Blood",0.168758325550802
"DMR_19","chr8",145103309,145107857,"GSE48472","Buccal",0.380049135811765
"DMR_19","chr8",145103309,145107857,"GSE48472","Hair",0.350169966929412
"DMR_19","chr8",145103309,145107857,"GSE48472","Liver",0.529251639658823
